Track,Vehicle,Description,Translation,Rotation,Timestamp
LVMS,TUM,High speed multi-agent laps with Polimove,"[-67.17651143929668, 311.59687427814225, 3.3004195091658497]","[0.57323485663877, 0.0, 0.0, 0.819391114873922]",16415986860.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-86.00046203524568, 304.2179504290719, 3.2798756588226246]","[0.5554110794066407, 0.0, 0.0, 0.8315759333171868]",16415986865.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-113.53199563629252, 291.6029330474915, 3.328093266965853]","[0.5278482565201298, 0.0, 0.0, 0.8493386945669315]",16415986870.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-131.42339181563239, 282.2578472180537, 3.441650885583897]","[0.5115398096999721, 0.0, 0.0, 0.8592595784116209]",16415986875.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-157.64689561289154, 266.84504131001125, 3.5166919774005585]","[0.48264641011426773, 0.0, 0.0, 0.8758153017639108]",16415986880.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-174.7609370981089, 255.44834502514573, 3.5639687177621298]","[0.4629622321721913, 0.0, 0.0, 0.8863780071629384]",16415986885.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-199.8534029274932, 236.50430604288826, 3.6082206379979667]","[0.43123665742268225, 0.0, 0.0, 0.9022388515769603]",16415986890.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-216.19206376984542, 222.65982159965213, 3.647687343352871]","[0.4118802138817667, 0.0, 0.0, 0.911237998226978]",16415986895.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-240.00885038504092, 200.06259570274247, 3.7174596643010602]","[0.3790851644290138, 0.0, 0.0, 0.9253617876862149]",16415986900.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-255.23833121409965, 183.6746712069018, 3.739147143087685]","[0.3552289652600168, 0.0, 0.0, 0.9347793227496518]",16415986905.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-277.03183064869575, 157.19565626093703, 3.785956280310714]","[0.32122202416030654, 0.0, 0.0, 0.94700391297732]",16415986910.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-290.77786322459207, 138.3268204804069, 3.8279985207891514]","[0.29967423397696535, 0.0, 0.0, 0.9540415889731009]",16415986915.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-310.00300662122567, 108.33248016424113, 3.92371407472514]","[0.26587801605352684, 0.0, 0.0, 0.9640066807753152]",16415986920.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-321.7521827642393, 87.35863143816957, 4.008235815522916]","[0.24239756663937223, 0.0, 0.0, 0.9701770043076217]",16415986925.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-337.9568756212197, 54.85179475918337, 4.194165002418991]","[0.21940401001659626, 0.0, 0.0, 0.9756340914444499]",16415986930.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-347.96075433684916, 32.83793041711868, 4.378671662700334]","[0.2074542995616166, 0.0, 0.0, 0.9782447104857758]",16415986935.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-362.1112775782485, 0.15845097652799112, 4.5669988819525775]","[0.19987183289867097, 0.0, 0.0, 0.9798220503814588]",16415986940.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-371.0802983616967, -21.195284569466963, 4.639070226442346]","[0.19531583268669164, 0.0, 0.0, 0.9807403965891811]",16415986945.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-383.7366700813193, -52.41818878447227, 4.7407358779272855]","[0.18533091515480132, 0.0, 0.0, 0.9826761683728185]",16415986950.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-391.3329494522802, -72.95714911907741, 4.738769656397821]","[0.1685046751957328, 0.0, 0.0, 0.9857008544366695]",16415986955.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-400.7274738339477, -103.85174113368369, 4.654583927743175]","[0.12885800822700835, 0.0, 0.0, 0.9916630545279824]",16415986960.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-405.438773179453, -124.57290456675133, 4.593360429113254]","[0.09740605094412241, 0.0, 0.0, 0.9952447242962261]",16415986965.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-409.61570679692176, -155.74506081396393, 4.737963358695708]","[0.03816484417698013, 0.0, 0.0, 0.9992714569469834]",16415986970.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-410.2094533789908, -176.47694258037313, 4.911354461551241]","[-0.005530522280555998, 0.0, 0.0, 0.9999847065447073]",16415986975.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-407.6852099358014, -207.10857602168412, 5.097464309974022]","[-0.07252714809017952, 0.0, 0.0, 0.9973664385720551]",16415986980.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-403.7774725985568, -226.99152278259882, 5.250015345350228]","[-0.11615520575697116, 0.0, 0.0, 0.9932310749143705]",16415986985.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-394.71053841397116, -255.72398339244305, 5.474088145133116]","[-0.18443386429621741, 0.0, 0.0, 0.9828449265783309]",16415986990.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-386.5212179059438, -273.99677671685066, 5.565496685016859]","[-0.23143535772590454, 0.0, 0.0, 0.9728502840593112]",16415986995.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-371.1492664811695, -299.86505404685806, 5.665069053891093]","[-0.29423736846855564, 0.0, 0.0, 0.9557323741491126]",16415987000.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-358.9898712061563, -315.8811655541522, 5.722456740053232]","[-0.34006501033609265, 0.0, 0.0, 0.9404019293605864]",16415987005.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-338.0978559887526, -337.75044420484636, 5.74010971905906]","[-0.4007074975694792, 0.0, 0.0, 0.9162060365396016]",16415987010.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-322.5532947554953, -350.7302479604984, 5.748100494019177]","[-0.4409837952274519, 0.0, 0.0, 0.8975150652478168]",16415987015.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-297.2798553696668, -367.5591856437618, 5.774545509948524]","[-0.49788488292102256, 0.0, 0.0, 0.8672431281703648]",16415987020.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-279.3987398629269, -376.8329719905787, 5.831874867862808]","[-0.5348870909099304, 0.0, 0.0, 0.8449235468241563]",16415987025.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-251.17052016640068, -387.72785736495416, 5.87802135098984]","[-0.5915048232714757, 0.0, 0.0, 0.8063014597819976]",16415987030.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-231.62850648715647, -392.82611086234454, 5.913794615852694]","[-0.6263369996209243, 0.0, 0.0, 0.7795524119043301]",16415987035.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-201.71827151795728, -397.2209246261186, 5.9917082406370525]","[-0.6763427750915627, 0.0, 0.0, 0.7365870285183169]",16415987040.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-181.61296343272994, -397.9366074994227, 6.02662100379267]","[0.7095230350954984, 0.0, 0.0, -0.7046822423396747]",16415987045.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-151.4845230722501, -395.61279576591687, 6.0767368338063505]","[0.7543145900110391, 0.0, 0.0, -0.6565131371849904]",16415987050.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-131.63053739026466, -392.0246874962803, 6.119847216610211]","[0.7792269644364709, 0.0, 0.0, -0.6267418431021843]",16415987055.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-102.43026442404596, -383.73243543071067, 6.137613648986303]","[0.8142383811387416, 0.0, 0.0, -0.5805306698879581]",16415987060.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-83.47912620343051, -376.23644871375507, 6.0633593275112645]","[0.8364118738384522, 0.0, 0.0, -0.548101429757348]",16415987065.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-56.201276675839594, -362.322440972365, 5.871871532713044]","[0.8654928593767868, 0.0, 0.0, -0.5009212616447755]",16415987070.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-38.88610192063789, -351.54033045145064, 5.769672620133868]","[0.8804840468913997, 0.0, 0.0, -0.4740757778770642]",16415987075.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-13.837364344814144, -333.8777589511483, 5.741771531396843]","[0.8928988824412689, 0.0, 0.0, -0.45025724395631117]",16415987080.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[2.37014358510425, -321.52129779713096, 5.753517959575635]","[0.8987920066114022, 0.0, 0.0, -0.4383753287440444]",16415987085.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[26.198836764890956, -302.3441707725312, 5.720004401847458]","[0.9036440284651771, 0.0, 0.0, -0.4282843329135752]",16415987090.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[41.98763905542282, -289.31363088366385, 5.701322900063239]","[0.9052127729711894, 0.0, 0.0, -0.4249586281625658]",16415987095.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[65.52785002058395, -269.64436806024935, 5.678510576301987]","[0.906394765639102, 0.0, 0.0, -0.422431685390712]",16415987100.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[81.18071906220649, -256.5230050470029, 5.63414358392377]","[0.9059420533518857, 0.0, 0.0, -0.42340169575542447]",16415987105.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[104.81892578747457, -236.85927863453978, 5.59043645910347]","[0.9049933436527013, 0.0, 0.0, -0.4254257255318533]",16415987110.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[120.51891815330578, -223.81840758337725, 5.507175262173153]","[0.9054962002642231, 0.0, 0.0, -0.42435436996342346]",16415987115.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[144.02458269520253, -204.20203316674503, 5.436990436839892]","[0.9061617377183467, 0.0, 0.0, -0.4229313243249619]",16415987120.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[159.6215547549267, -191.11097502691433, 5.426997688904613]","[0.9062644467793524, 0.0, 0.0, -0.4227111927826306]",16415987125.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[183.0268123789825, -171.59230367337702, 5.349269680578978]","[0.9055240440624186, 0.0, 0.0, -0.424294951213001]",16415987130.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[198.76351365309515, -158.6088655459455, 5.301529701202448]","[0.9041513791493472, 0.0, 0.0, -0.4272122231190645]",16415987135.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[222.53416975090798, -139.0519543555127, 5.237207888028671]","[0.9046720414863276, 0.0, 0.0, -0.4261085511380406]",16415987140.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[238.36085717213, -125.95425107187583, 5.176574978254109]","[0.9050836917582044, 0.0, 0.0, -0.4252334781191851]",16415987145.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[262.041749002006, -106.20249710287021, 5.091477690729683]","[0.9059295607047806, 0.0, 0.0, -0.42342842493300237]",16415987150.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[277.89584084821786, -92.91728351760598, 5.0538622234038115]","[0.9060175043992482, 0.0, 0.0, -0.4232402175150162]",16415987155.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[301.62149204970996, -72.73460006272427, 5.0091070048074755]","[0.9095986350303539, 0.0, 0.0, -0.4154880541615091]",16415987160.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[316.99742426027336, -58.897685480987185, 4.966549774557439]","[0.9164747822370061, 0.0, 0.0, -0.40009245621934975]",16415987165.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[338.8959683710314, -37.07568286273032, 4.892560268970271]","[0.9300141339536333, 0.0, 0.0, -0.36752375521382774]",16415987170.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[352.4297036861592, -21.61105043886017, 4.888294455844326]","[0.9404161753178688, 0.0, 0.0, -0.340025612565453]",16415987175.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[370.8388044921735, 3.127687793339998, 4.893456118265576]","[0.9568100656477216, 0.0, 0.0, -0.29071377379684393]",16415987180.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[381.55332358300126, 20.69270592936403, 4.868683633799819]","[0.9669681917260886, 0.0, 0.0, -0.25489706979480664]",16415987185.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[395.0253158368986, 48.43998090748857, 4.7873493471428965]","[0.9805242606166781, 0.0, 0.0, -0.19639799984245476]",16415987190.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[402.09620757430173, 67.6931028692981, 4.7190556039610385]","[0.9877325510006332, 0.0, 0.0, -0.1561550757861608]",16415987195.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[409.62576016377375, 97.30028125320376, 4.675385985691726]","[0.9955367742511616, 0.0, 0.0, -0.09437441980532602]",16415987200.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[412.48948965656, 117.33151899763403, 4.694063001156351]","[0.9985549329121932, 0.0, 0.0, -0.053740542951530655]",16415987205.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[413.4320585435261, 147.58570095744872, 4.704037959008005]","[0.999896762280638, 0.0, 0.0, 0.0143688823746799]",16415987210.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[411.76461004476135, 167.7228192590543, 4.668275307336586]","[0.9981136826791872, 0.0, 0.0, 0.06139280453433364]",16415987215.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[405.81898021575813, 197.42375421287403, 4.6139885860924394]","[0.9914994977078254, 0.0, 0.0, 0.13011051473701135]",16415987220.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[399.63498551520803, 216.66918062790006, 4.54991760847998]","[0.9846192665504678, 0.0, 0.0, 0.17471376573589936]",16415987225.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[387.12514307434554, 244.47066018983958, 4.430128033457578]","[0.9707855447938991, 0.0, 0.0, 0.23994879874509167]",16415987230.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[376.76754924371704, 262.2091388765636, 4.39024993668118]","[0.9609963594202916, 0.0, 0.0, 0.27656101891073837]",16415987235.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[358.3019092251673, 287.4094434505245, 4.3863489033201715]","[0.939274671408865, 0.0, 0.0, 0.343166274056424]",16415987240.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[343.66056842839953, 302.82257304817614, 4.215005881033536]","[0.9197011751856621, 0.0, 0.0, 0.3926190881275541]",16415987245.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[318.21868610429533, 323.17599940190354, 3.8681927827807527]","[0.8858018305611309, 0.0, 0.0, 0.4640636992639582]",16415987250.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[299.3206922831533, 334.9900918126801, 3.728281376244823]","[0.8665230797513415, 0.0, 0.0, 0.49913700750219897]",16415987255.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[268.80060081288696, 350.0489510272846, 3.774390128232433]","[0.8321570849498175, 0.0, 0.0, 0.5545399768887921]",16415987260.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[247.05886229468967, 357.77358397727585, 3.9155881435761657]","[0.8049772514821324, 0.0, 0.0, 0.5933056755132818]",16415987265.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[212.77220803450314, 364.9801875111041, 4.098290624089998]","[0.7510780671466327, 0.0, 0.0, 0.6602134026595328]",16415987270.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[189.1864275758477, 366.50837817477617, 4.0114919572872765]","[0.7145160065177104, 0.0, 0.0, 0.6996190938146152]",16415987275.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[153.3409277024544, 365.1108720271521, 3.9503360006812898]","[0.6776927871231931, 0.0, 0.0, 0.7353451477239775]",16415987280.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[129.30839245063981, 362.6257273744453, 4.082966577747328]","[0.6644804339329966, 0.0, 0.0, 0.7473056623097516]",16415987285.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[93.25298867227184, 357.5419330793191, 4.231603742701381]","[0.6495528343610504, 0.0, 0.0, 0.7603164573870053]",16415987290.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[69.25972964274699, 353.538286301926, 4.30991487672209]","[0.6446021070624995, 0.0, 0.0, 0.7645182297176344]",16415987295.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[33.37457444482901, 346.85932463620543, 4.49192708539811]","[0.6351048011118312, 0.0, 0.0, 0.7724259780747288]",16415987300.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[9.54217216629339, 341.8983923457015, 4.548311554514864]","[0.6275234898990847, 0.0, 0.0, 0.7785976301176837]",16415987305.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-25.95336257145675, 333.3536534612755, 4.523354886062219]","[0.6077876192915944, 0.0, 0.0, 0.7940996221103848]",16415987310.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-49.179575666611534, 326.2661009900173, 4.515477656602654]","[0.5829355124718969, 0.0, 0.0, 0.8125184233598196]",16415987315.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-82.93360211583087, 312.5895676510641, 4.364917595424509]","[0.5389969117893383, 0.0, 0.0, 0.8423077401291978]",16415987320.002932
LVMS,TUM,High speed multi-agent laps with Polimove,"[-104.7550189876637, 301.7095804553054, 4.173107515595775]","[0.5192253041212417, 0.0, 0.0, 0.8546373988775615]",16415987325.002932
